,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC
CHOYP_contig_048994.m.58122,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_TRIADDRAFT_55768.1.2.m.4473,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.208129841464927,1.45664870490584,0.949671592008509,0.311623120994145,1.22686083389067,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.997718581835477,-0.00238159398031446,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_contig_004045.m.4615,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_M3K1.1.1.m.7202,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_LOC584333.1.1.m.42540,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_91068.1.1.m.9955,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.352795569054006,-1.09506726099669,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998386814123129,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_DPER_GL17448.1.1.m.54836,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_ISCW_ISCW009103.1.1.m.24140,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998386814123129,-0.00238159398031423,0.978007666549162,0.961417907370364,0.0532986964697646
CHOYP_AAEL_AAEL004399.1.1.m.3003,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.258125791069934,-1.36173880280908
CHOYP_BRAFLDRAFT_91394.1.1.m.16068,0.979445546193914,0.463608027374978,0.464234579388597,0.967036679485888,0.188560724144079,-1.00278291373145,0.949671592008509,0.234101103285184,-0.910642689859261,0.979180442953242,0.510199165987601,-0.687292233526924,0.998682844793179,0.737009362993023,-0.324309688867677,0.958428402785477,0.543746039781179,0.486258103745871
CHOYP_HEM6.1.1.m.17205,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_LOC100632618.2.3.m.30752,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PHUM_PHUM310360.1.1.m.21767,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AGAP_AGAP010186.1.1.m.62505,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.823834919271132,0.226860833890674,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.206830293546138,1.22001082735613,0.958428402785477,0.270220843757451,1.05329869646976
CHOYP_LOC100179134.1.1.m.23870,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_LOC578045.4.5.m.61073,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NEMVEDRAFT_V1G246111.1.2.m.45249,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_92063.1.2.m.677,0.979445546193914,0.187154912375271,1.2715895014462,0.967036679485888,0.913005094029267,-0.0876718113179655,0.966917060438457,0.921732908747223,-0.0950672609966883,0.979180442953242,0.778143552417047,-0.27225473424808,0.998682844793179,0.997917368449714,-0.00238159398031446,0.958428402785477,0.284694073890355,1.22322369791208
CHOYP_LOC100376608.3.4.m.51379,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_UBD2A.1.1.m.63050,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_LOC581927.9.27.m.31886,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_NEFH.1.2.m.59956,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_BRAFLDRAFT_247063.1.1.m.17671,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_92367.1.4.m.29492,0.979445546193914,0.106140852920854,-1.75815784194785,0.967036679485888,0.351435717845637,1.13472061001848,0.949671592008509,0.847123701102884,0.226860833890674,0.979180442953242,0.147317969935329,1.21959836208159,0.998682844793179,0.286428121601682,0.845615312574636,0.958428402785477,0.34492432804096,0.808186198633233
CHOYP_LOC754728.5.6.m.42237,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_contig_019189.m.22478,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_LOC100378116.1.3.m.22707,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_ISCW_ISCW005878.1.1.m.39374,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PTPRM.14.15.m.57240,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_118423.3.3.m.30322,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_92908.1.1.m.36182,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_DMOJ_GI12939.2.3.m.20888,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_LOC100367084.12.22.m.48659,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_LOC101072178.1.1.m.65566,0.979445546193914,0.761291374810462,0.201200173554804,0.988646528398825,0.979198881453231,-0.0172824834265679,0.949671592008509,0.123317926121736,1.10132995180681,0.979180442953242,0.424448040546034,0.564246533469041,0.998682844793179,0.276878606480514,0.698058124160778,0.958428402785477,0.784214186261853,-0.191813801366767
CHOYP_LOC575478.1.1.m.6923,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_contig_043301.m.50018,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_contig_031272.m.35693,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AAEL_AAEL001424.1.1.m.40785,0.979445546193914,0.672194024160343,0.464234579388597,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_AAEL_AAEL010626.1.1.m.52019,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AAEL_AAEL012012.1.1.m.11873,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.894896367325921,0.134720610018482,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.478042668223805,-0.73934718814652,0.958428402785477,0.722190087725148,-0.361738802809079
CHOYP_ACT3A.1.1.m.25943,0.979445546193914,0.807510473121245,-0.120727921332559,0.967036679485888,0.534327817192499,0.327365687960878,0.949671592008509,0.791710993799126,-0.135709245494034,0.979180442953242,0.674292345440795,0.187176884389218,0.998682844793179,0.142862975474767,-0.790877488786602,0.958428402785477,0.209544790663667,-0.609666316252665
CHOYP_BRAFLDRAFT_93876.1.1.m.8885,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.67187442073964,0.464710859918126,0.998682844793179,0.703830878044193,-0.417419093259158,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_AAEL_AAEL013229.2.2.m.57593,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.417788753390045,0.960189292078284
CHOYP_ACSF3.1.1.m.14825,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_ACSM3.1.1.m.23686,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.480944072535,0.734584000185892,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AGAP_AGAP006810.1.2.m.12514,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AGAP_AGAP007681.1.1.m.36727,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_AGAP_AGAP013102.1.1.m.50186,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_ALG1.1.1.m.40067,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_APBP2.1.1.m.62244,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_ATE1.1.3.m.6901,0.979445546193914,0.509900838342897,-0.687768514056452,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_BAX.1.1.m.30787,0.979445546193914,0.631754253386448,0.271589501446202,0.967036679485888,0.384603038713224,0.549758109297326,0.949671592008509,0.314904161907609,0.605372457144404,0.979180442953242,0.690300803159452,-0.27225473424808,0.998682844793179,0.793780641610266,-0.19502667192271,0.962716876337103,0.873018246214408,-0.0987043969752852
CHOYP_BRAFLDRAFT_94906.1.1.m.59345,0.979445546193914,0.728965838204707,-0.21383732572404,0.967036679485888,0.835386788064397,-0.128313795815312,0.949671592008509,0.56649814074486,0.378863927335724,0.979180442953242,0.930042621819759,0.0496733606392827,0.998682844793179,0.68604627913645,0.238626505523481,0.958428402785477,0.787197312788728,0.1687759138897
CHOYP_BET1L.1.1.m.8210,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.847123701102884,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_106560.4.14.m.5053,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.121648764738267,1.71968311073964,0.949671592008509,0.100750222117943,1.81182333461183,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.0749286981790701,-1.94670130353024
CHOYP_BRAFLDRAFT_116053.1.1.m.63017,0.979445546193914,0.342616028002529,-0.950802919890246,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_117940.1.1.m.59223,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_118108.1.1.m.58962,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_BRAFLDRAFT_118210.1.1.m.51280,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_119350.1.1.m.50169,0.979445546193914,0.739201599366864,-0.36584041916909,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.823834919271132,0.226860833890674,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.707075519749354,0.412655905298529,0.958428402785477,0.722190087725148,-0.361738802809079
CHOYP_BRAFLDRAFT_119982.1.1.m.62398,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_BRAFLDRAFT_122970.1.1.m.52022,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_124064.5.6.m.41252,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.311623120994145,1.22686083389067,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.41536664699553,0.997618406019686,0.978007666549162,0.967186004955257,-0.0398107079217165
CHOYP_BRAFLDRAFT_95868.1.2.m.56034,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.443085840815039,-0.773139166109326,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_209933.1.1.m.29283,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.400908039898338,0.871686204184688,0.949671592008509,0.17841391662327,1.54878892877804,0.979180442953242,0.952441868985914,0.0496733606392827,0.998682844793179,0.528786456129468,0.582580906740842,0.978007666549162,0.961417907370364,0.0532986964697646
CHOYP_BRAFLDRAFT_217332.2.2.m.51240,0.979445546193914,0.739201599366864,-0.36584041916909,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.257748980078508,1.31954650090705,0.958428402785477,0.417788753390045,0.960189292078284
CHOYP_BRAFLDRAFT_221294.2.2.m.52722,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_223290.2.2.m.30918,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.615695333184754,0.549758109297326,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.258125791069934,-1.36173880280908
CHOYP_BRAFLDRAFT_224325.1.3.m.26136,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_224574.3.18.m.20799,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_232705.1.2.m.13912,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_237339.1.1.m.15256,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_275793.1.1.m.9519,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_97676.1.1.m.62102,0.979445546193914,0.672194024160343,0.464234579388597,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_277744.1.2.m.5416,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.311623120994145,1.22686083389067,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_278777.1.1.m.1970,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_284784.1.1.m.12397,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_284971.1.1.m.8608,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_BRAFLDRAFT_63397.6.8.m.48804,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
