Day11_23C,Day11_29C,Day13_23C,Day13_29C,Day3_23C,Day3_29C,Day5_23C,Day5_29C,Day7_23C,Day7_29C,Day9_23C,Day9_29C,proteinID
18.1701,12.75205,25.91985,22.36695,18.112,12.5047,12.63225,20.74575,14.7294,21.9195,17.0599,29.05905,CHOYP_NEMVEDRAFT_V1G204928.2.2|m.27972
124.22335,71.82415,112.47045,55.2842,81.6265,76.25355,101.27295,78.86245,93.21965,86.9318,140.11665,93.0131,CHOYP_NEMVEDRAFT_V1G206950.1.1|m.37574
72.6546,46.5826,53.91595,50.1363,46.9462,57.81805,55.238,71.4428,63.17415,61.07745,58.47275,70.3991,CHOYP_AAEL_AAEL011527.1.1|m.20909
3.98345,2.747,8.04465,4.8357,0,2.46625,2.35265,2.6636,2.47355,2.9398,2.492,1.3348,CHOYP_BRAFLDRAFT_118756.1.2|m.16721
0,0,0.70975,0.5396,0,0,0,0,0,0,0,0,CHOYP_NEMVEDRAFT_V1G214844.25.34|m.55918
2.29015,0,0,0,4.01285,0,2.09745,4.5634,0,0,2.1547,0,CHOYP_NEMVEDRAFT_V1G224038.3.5|m.31061
0,0,0,0,4.186,4.45735,0,4.7581,0,0,0,0,CHOYP_NEMVEDRAFT_V1G224038.4.5|m.31140
52.52815,39.6903,10.69685,47.9536,15.4808,0,39.05665,39.6329,33.07695,48.62935,37.20535,42.4414,CHOYP_NEMVEDRAFT_V1G224038.5.5|m.50649
18.78365,6.31745,17.81075,11.47025,9.2384,11.6999,9.2762,10.5589,17.63885,20.88515,11.8881,12.1496,CHOYP_NEMVEDRAFT_V1G226328.1.1|m.11691
66.68605,80.8022,81.1214,52.76605,54.9409,74.5866,59.3429,58.1167,70.73015,74.0653,66.9904,64.56625,CHOYP_NEMVEDRAFT_V1G232294.1.1|m.22465
110.81515,117.01355,101.12725,117.2756,75.6204,96.2384,85.2331,96.2972,91.80185,106.3597,106.64625,104.9425,CHOYP_NEMVEDRAFT_V1G234225.1.1|m.49490
23.441,4.75615,0,0,0,0,20.86235,0,24.1501,7.82855,35.30115,6.84255,CHOYP_NEMVEDRAFT_V1G235461.1.1|m.28341
15.8727,14.2808,30.11075,14.4855,23.4281,23.07845,22.00585,30.1804,18.21065,21.6155,19.9796,18.8423,CHOYP_NEMVEDRAFT_V1G235656.1.1|m.19147
8.71015,10.21,10.55275,14.5536,24.26285,16.1783,23.14905,18.8688,12.24665,11.24145,13.66825,7.0094,CHOYP_NEMVEDRAFT_V1G235970.1.1|m.34141
1.41305,1.4281,1.7203,1.35665,3.74535,0.70725,0.6705,0.7716,0.6985,0,0.7048,0.7367,CHOYP_BRAFLDRAFT_118772.1.1|m.59465
0,8.37795,0,3.8242,0,7.61545,0,0,0,0,3.9621,7.91475,CHOYP_NEMVEDRAFT_V1G236573.1.2|m.46431
39.89625,56.4505,63.30035,51.1428,49.4832,67.19865,49.93445,68.68745,37.4311,62.28105,37.70985,38.8068,CHOYP_NEMVEDRAFT_V1G236573.2.2|m.47233
0,0,0,0,0,0,0,1.34075,0,0,0,0,CHOYP_NEMVEDRAFT_V1G236653.1.1|m.59422
93.6398,114.3351,80.6566,92.75335,106.75105,98.19675,97.10985,74.55265,87.51635,82.40695,77.4559,105.7648,CHOYP_NEMVEDRAFT_V1G236658.3.6|m.24704
0,0,0,0,0,21.4004,10.39085,3.95495,3.6952,4.28065,3.7145,0,CHOYP_NEMVEDRAFT_V1G236658.4.6|m.30181
3.7742,11.483,0,20.7181,0,3.5822,3.3658,3.80175,0,0,0,18.30735,CHOYP_NEMVEDRAFT_V1G236658.5.6|m.34525
2.35065,2.4294,0,4.2663,4.1213,2.21965,0,4.6999,4.36455,5.2117,4.39705,6.77845,CHOYP_NEMVEDRAFT_V1G237029.1.1|m.64370
1.911,1.8881,0,0,0,0,1.7054,0,0,0,0,1.8258,CHOYP_NEMVEDRAFT_V1G237545.1.1|m.34853
17.71095,17.9072,25.8051,27.9773,20.818,25.2692,20.958,24.93105,25.40355,24.8473,17.8716,27.38375,CHOYP_NEMVEDRAFT_V1G237598.1.1|m.11619
5.63755,7.63135,2.3508,6.86795,0,1.8161,1.75195,3.804,3.5326,0,1.85935,5.4954,CHOYP_NEMVEDRAFT_V1G237629.1.1|m.24486
19.0635,24.12855,27.5659,15.28,8.43215,8.8922,22.2802,29.96205,31.21475,38.44285,30.3807,30.03545,CHOYP_BRAFLDRAFT_118790.1.1|m.29970
8.83335,1.82345,8.62215,3.2404,14.0823,6.6105,4.7174,8.85075,11.57105,7.8991,9.96295,8.5921,CHOYP_NEMVEDRAFT_V1G237881.1.1|m.10098
9.967,13.49185,20.3207,12.20955,8.8386,12.454,8.949,13.45045,15.5542,18.57475,21.863,16.1874,CHOYP_NEMVEDRAFT_V1G238062.3.6|m.5146
0.7502,0,0,0,0,0,0,0,0,0,0,0.73655,CHOYP_NEMVEDRAFT_V1G238590.1.1|m.49168
0,0,0,0,1.779,0.9919,0,0,0,0,0,0,CHOYP_NEMVEDRAFT_V1G240471.1.1|m.10922
1.80865,1.82785,0,3.3083,1.6439,5.91265,0.8442,0.9486,2.54015,4.0922,6.81935,1.75355,CHOYP_NEMVEDRAFT_V1G240563.1.3|m.5221
3.4918,2.655,7.44065,4.7727,5.40465,9.7585,5.44805,2.65065,4.0684,5.8053,5.77385,6.7752,CHOYP_NEMVEDRAFT_V1G240563.3.3|m.30812
0,0,0.79975,0,2.1712,0,0.6046,1.85085,1.15115,0.7374,0.6201,0.6479,CHOYP_NEMVEDRAFT_V1G244113.1.1|m.22167
29.64775,18.6918,9.0639,16.9848,16.3798,20.74395,13.19195,14.93575,17.4036,8.24225,7.1542,10.7885,CHOYP_NEMVEDRAFT_V1G244537.2.3|m.10401
0.1835,0,0,0,0,0,0,0,0,0,0.1721,0,CHOYP_NEMVEDRAFT_V1G244806.2.2|m.52012
5.25955,7.1532,2.19655,6.44295,7.77615,3.28595,3.1345,0,1.72915,3.91685,1.73805,3.4566,CHOYP_NEMVEDRAFT_V1G245280.2.11|m.22482
0,0,0,0,7.62445,0,0,4.3377,4.01055,0,0,4.2439,CHOYP_BRAFLDRAFT_119035.1.3|m.6973
3.79765,7.6793,0,3.5631,16.7749,7.0886,10.0986,7.65575,3.6723,8.44965,3.57105,3.74275,CHOYP_NEMVEDRAFT_V1G246422.1.1|m.1312
80.81645,76.26515,61.2736,73.56275,97.82465,89.2679,85.0569,96.2972,84.9604,78.3703,85.41275,83.0337,CHOYP_NEMVEDRAFT_V1G247177.1.1|m.63233
62.3901,58.23485,70.0425,56.9538,46.58315,53.6963,59.73025,38.51075,49.2585,48.00805,58.52155,69.73675,CHOYP_NEMVEDRAFT_V1G248362.1.1|m.62940
0,0,0,0,1.09915,0,0,0,0,0,0,0,CHOYP_NEMVEDRAFT_V1G80221.1.1|m.12716
2.0909,2.0658,7.35715,1.91195,12.45775,3.79625,12.5199,6.21985,11.3042,2.30015,3.79615,2.00715,CHOYP_NEMVEDRAFT_V1G86312.1.1|m.10844
38.4238,40.77495,39.81455,31.67105,27.1955,25.1159,25.6129,38.66,28.86885,32.12135,29.01495,22.41095,CHOYP_NEMVEDRAFT_V1G957.1.1|m.27284
16.0232,25.09275,17.55925,24.9292,4.96025,11.9542,12.8333,16.16625,12.0223,16.9054,14.36145,21.74985,CHOYP_NEMVEDRAFT_V1G97278.1.2|m.34546
2.3611,3.9517,3.81345,5.00815,24.9204,6.5804,4.85325,3.9362,2.9045,0.917,2.2281,4.5617,CHOYP_NEMVEDRAFT_V1G97278.2.2|m.63646
76.71955,46.71045,87.2563,70.0758,63.32175,114.64625,91.2334,87.75515,71.7577,85.4194,44.21045,49.6102,CHOYP_NEMVEDRAFT_V1G97278.2.2|m.63648
1.0855,3.8241,1.98305,4.473,3.83865,5.06325,5.31925,2.18735,3.52585,3.0148,1.5434,2.63245,CHOYP_NFKB.1.1|m.51558
1.53225,0,1.87745,0,3.97955,0,3.9942,1.54325,0,3.40845,1.44265,1.51055,CHOYP_BRAFLDRAFT_119036.1.1|m.18576
76.4158,66.03655,74.3411,63.69265,71.28515,73.2403,99.00085,94.5713,79.8495,75.1177,90.5874,63.3903,CHOYP_NFRKB.1.1|m.18028
24.54185,22.16415,12.5752,21.24935,30.78815,28.8928,33.3563,27.2569,36.369,15.7677,31.63435,22.5266,CHOYP_NFS1.1.1|m.1622
15.28595,11.7024,9.36875,10.59585,30.55195,17.937,17.2548,15.50655,7.20015,12.81485,21.63925,11.1823,CHOYP_NHP2.1.1|m.57624
6.6816,6.76205,5.44775,8.13975,15.8237,12.53515,13.91095,6.7935,8.453,4.9759,10.50935,8.6769,CHOYP_NID2.1.2|m.5776
0.352,0.3565,0,0.61625,0.81085,0,0.5878,0.96275,0,0.39215,0.33375,0.3476,CHOYP_NIPLB.1.1|m.11155
2.8846,5.65285,6.80965,12.8172,5.00425,7.81955,10.0203,11.27095,18.3667,21.7848,10.5448,10.84615,CHOYP_NIPSNAP3A-B.1.1|m.62397
36.625,37.05335,39.1492,29.36335,28.4002,21.41525,20.44,23.20545,23.68075,28.1084,21.7965,42.3068,CHOYP_NIT2B.1.1|m.18389
1.89665,0,0,1.73465,2.5114,2.6515,3.37565,1.91095,0.92045,0,1.78785,2.76065,CHOYP_NKRF.1.1|m.61828
1.0677,1.55915,0,4.7076,2.2777,0.5299,0.50305,0.5769,0.54185,0.62645,1.9287,0.5489,CHOYP_NLRC3.1.1|m.57383
14.66305,12.54165,21.9977,21.6749,20.96205,33.70725,27.143,21.5994,30.6175,8.7954,28.7907,16.424,CHOYP_NMT2.1.2|m.10421
1.57315,0.83745,0,0.76145,0,0,0,0,0,0,0.77895,0,CHOYP_BRAFLDRAFT_119363.1.1|m.41627
2.5969,1.74185,0,0,3.0454,0.8562,3.04735,2.5928,3.22515,0,3.22185,1.71685,CHOYP_NOG2.1.1|m.41399
1.78455,0,2.1727,0,0.84035,0.88005,1.5881,2.6847,1.66975,1.03735,1.6822,0,CHOYP_NOL10.1.1|m.1606
1.00075,0,0,0,0,0,0.8957,0,0.9443,1.08795,0.94905,0,CHOYP_NOL11.1.1|m.6423
33.968,22.48995,22.8488,24.68585,24.86675,20.7878,20.904,21.3699,26.38155,24.7636,30.9215,31.8321,CHOYP_NOL5.1.1|m.49429
32.65265,29.71065,29.1587,24.9416,29.81335,22.34445,19.3466,20.7909,28.4764,24.23085,18.53665,18.9954,CHOYP_NOP56.1.1|m.55664
0,0,0,0.6125,0.58885,0,0,0,0.63,0,0,0,CHOYP_NOTC3.1.1|m.20877
27.9491,40.3545,48.69425,32.96985,10.6125,18.6497,35.60085,32.35605,41.10315,44.53025,37.70985,15.49575,CHOYP_NPC2.2.7|m.29742
33.4413,42.02435,60.87575,42.03875,40.5164,38.86505,37.07395,41.85945,38.98,60.24825,35.40925,36.3633,CHOYP_NPC2.4.7|m.30775
58.61545,84.63235,71.50175,69.0604,62.96075,39.1573,44.60195,59.0566,46.80265,60.7125,43.1648,73.2115,CHOYP_NPC2.5.7|m.30911
262.2899,215.0872,273.89035,262.5272,173.0241,229.2927,252.0057,356.49655,269.33205,315.0711,363.95865,266.57065,CHOYP_NPC2.6.7|m.31030
1.4298,0,0,1.3432,0,0,0.67785,0,0.7316,0,2.03295,1.38625,CHOYP_BRAFLDRAFT_119484.2.3|m.60445
6.21305,6.3599,27.60785,16.908,10.92925,13.48,16.4884,8.25195,13.6132,18.3637,15.6126,7.98585,CHOYP_NPL.1.3|m.4064
3.9873,4.02975,0,3.64675,3.52285,1.9152,3.5483,5.9985,3.73075,0,1.96085,1.9878,CHOYP_NPL.3.3|m.29352
11.26555,10.46935,6.8708,7.7356,8.31325,9.6482,9.24365,8.5452,5.28235,8.3604,7.99745,11.8575,CHOYP_NPL4.1.1|m.62114
2.7272,2.7562,1.712,2.51675,2.4095,2.5442,2.44515,1.40505,1.3501,3.0678,2.57075,3.96305,CHOYP_NPTN.1.1|m.50315
0.6206,0,4.80015,0,0.54865,0,2.01715,0.60945,2.6638,1.87505,5.3068,0.5972,CHOYP_NRDC.1.1|m.28526
12.5674,2.1129,10.2004,8.40365,12.58595,13.67935,10.4481,8.4415,16.44755,11.63465,11.873,11.37065,CHOYP_NRG.1.1|m.10622
0,0,0,0,13.60355,3.1929,1.5529,0,0,0,0,0,CHOYP_NRP.1.4|m.29956
23.08915,31.76205,26.75965,35.4173,9.2498,32.2332,31.70115,41.21045,27.4279,34.9032,29.70535,29.4293,CHOYP_NRP.2.4|m.39720
4.05065,9.76065,11.75435,12.9798,2.24555,5.21495,7.2458,9.21395,9.041,7.9095,7.2077,8.3802,CHOYP_NRX4.1.1|m.8135
40.5925,36.4194,36.5934,28.8459,31.8634,36.44805,32.12895,25.8005,32.41795,31.7245,36.9233,43.6866,CHOYP_NSF1C.1.1|m.62502
33.9431,34.55695,33.2313,37.38755,21.13015,31.80225,36.5252,37.8718,41.57325,22.7337,29.0076,42.99225,CHOYP_BRAFLDRAFT_119616.1.1|m.31670
15.1309,7.25635,5.81935,2.17855,9.85745,7.4346,14.8467,7.9854,8.24475,3.54485,12.04465,10.8175,CHOYP_NSUN2.1.1|m.14138
18.1456,33.065,31.0177,23.26075,22.4815,20.36905,22.7961,33.04845,27.239,28.30675,30.8144,31.7631,CHOYP_NTF-2.1.1|m.38498
7.64415,2.6613,6.2326,4.6821,6.77875,4.7758,4.5557,10.24505,7.1394,5.6928,4.9567,9.927,CHOYP_NTM1A.1.1|m.614
7.0904,8.4731,4.7144,3.5546,6.2737,6.0276,10.8746,9.6734,9.02345,4.37725,7.23885,8.13925,CHOYP_NU107.1.2|m.46092
6.37785,4.7267,5.6897,3.911,4.88015,6.74285,6.0189,6.8247,4.7546,2.3643,4.79175,5.76835,CHOYP_NU160.1.1|m.46155
0.4108,0.40635,0.48385,0.37915,0,0.38305,0.36265,1.4346,0.3894,0.4478,0.6711,0.3943,CHOYP_NU188.2.2|m.51343
10.91365,13.27185,5.3293,13.99015,11.60245,12.25095,9.7131,13.3522,10.2782,12.1334,12.37865,12.7219,CHOYP_NUBP1.1.1|m.65721
5.3935,8.1507,3.3369,14.7442,11.8951,5.03165,11.9679,16.1535,9.9972,5.9977,12.582,2.6582,CHOYP_NUD16.1.2|m.10250
0,0,3.3665,0,4.87035,0,0,0,0,0,2.6581,2.6948,CHOYP_NUDT14.1.1|m.64313
4.41155,3.37735,1.4004,2.05875,5.8865,4.18185,2.05225,5.6401,7.21375,2.5075,2.09345,2.15325,CHOYP_NUMB.1.1|m.19732
0,0,0,0,0.51875,0,0,0,0,0.19715,0.17325,0,CHOYP_BRAFLDRAFT_119774.4.4|m.33349
4.4545,3.01555,6.502,7.0553,8.91,7.19495,8.456,7.16625,6.68365,6.9205,6.45605,3.1593,CHOYP_NUP205.1.1|m.54932
1.16525,1.17255,2.67925,4.02535,2.914,6.15895,3.89105,3.34105,4.079,4.89435,2.0744,3.19785,CHOYP_NUP54.1.1|m.24886
12.83675,12.97835,7.1142,8.57265,6.1887,9.8071,6.23875,9.3856,10.974,12.99315,9.894,7.92725,CHOYP_NUP62L.1.1|m.15606
2.7792,3.7283,1.17405,2.52115,0.86275,0.9079,4.94585,3.7168,2.60515,2.0511,1.73865,1.78835,CHOYP_NUP85.1.1|m.16167
3.09545,3.1204,3.7634,4.7148,5.76415,4.8084,6.12025,5.2139,5.4564,4.19895,3.26985,2.3333,CHOYP_NUP98.1.1|m.8689
0.9447,0,0,0.8704,0,3.38465,2.4321,1.8277,0.9148,1.0636,1.70995,1.80445,CHOYP_NXF1.1.2|m.28017
91.75935,91.23665,87.64065,77.3654,110.9537,106.67815,91.60645,92.5301,89.69935,80.0985,83.97285,93.08105,CHOYP_OAT.1.1|m.3069
8.9018,14.9268,17.9736,21.5832,13.0492,11.02285,10.51485,14.9218,16.58315,4.91915,12.41295,12.89165,CHOYP_OCDH.1.1|m.1284
11.8513,21.07545,9.07755,9.5039,32.95515,26.44975,18.61755,17.9923,13.9028,8.3013,7.1008,7.22715,CHOYP_ODH.1.2|m.1327
10.3186,8.8997,8.9928,14.7844,22.1803,13.77855,14.47515,5.9207,12.46365,11.5211,6.9377,10.0134,CHOYP_ODH.2.2|m.16624
188.36705,170.74095,114.6707,160.20155,198.01155,175.67665,156.3725,176.69975,136.802,155.34935,143.9368,188.94845,CHOYP_BRAFLDRAFT_119799.1.1|m.23765
8.5779,12.43205,7.4757,10.1436,10.8478,10.30545,12.0046,13.59065,10.31735,17.7561,10.3967,15.4667,CHOYP_ODPX.1.1|m.29097
0,1.8715,2.26275,0,4.82675,1.74255,1.64795,0,0,4.0467,3.43025,1.80975,CHOYP_ORC1.1.2|m.17178
0.8149,0,0,0,0.7334,0,0,0.842,0.7618,0.91655,0,1.5037,CHOYP_OS11G0657400.1.2|m.24816
0,0.9078,0,0,1.51405,1.5987,1.525,0.90145,0.8365,1.90565,1.61535,0,CHOYP_OSBL9.1.2|m.17667
1.82345,3.64965,2.24125,1.71245,4.7693,3.3544,6.3997,3.6228,3.3643,7.99695,0,1.7888,CHOYP_OSGEP.1.1|m.29582
4.04535,6.7962,4.90475,6.15225,5.93315,5.0093,5.9574,2.70505,5.0241,8.95665,6.3056,5.20615,CHOYP_OST48.1.1|m.43513
0,3.21845,0,2.84055,2.7871,0,0,1.6361,1.4754,0,0,3.0113,CHOYP_OTER_1386.1.1|m.15303
12.94445,13.12345,15.76535,17.78015,17.1598,18.1311,13.41415,10.89825,16.0722,19.19275,14.20125,12.5505,CHOYP_OTUB1.1.1|m.29705
7.2344,3.6557,22.02425,16.54145,14.3855,13.49805,14.4644,12.7308,16.9867,18.1108,17.10575,5.26505,CHOYP_OXDD.1.4|m.2688
7.56825,9.1746,7.3873,5.5526,10.7211,5.66375,6.7711,7.58315,7.07365,6.7512,9.9908,8.8222,CHOYP_P20D2.1.2|m.9005
1.13365,0,0,0,0,1.9948,1.97785,1.11245,1.06935,2.3779,4.0313,3.1073,CHOYP_AAEL_AAEL011814.1.1|m.48797
1.83695,0,1.48425,0.61365,0.5872,0.61705,1.0849,0.65575,1.14065,0.7312,0,0.6425,CHOYP_BRAFLDRAFT_119901.1.1|m.7089
0,0,3.75915,1.457,2.6887,1.46545,1.42185,0,1.50075,1.7504,0,0,CHOYP_P20D2.1.2|m.9006
2.027,1.37195,0.87545,1.89175,5.39555,6.3247,7.23235,2.82295,6.37475,5.2797,4.51085,2.63235,CHOYP_P4R3A.1.1|m.1043
14.4116,8.5907,5.1612,8.5441,12.73745,14.2514,15.88505,12.81055,14.31915,14.138,13.6629,10.69585,CHOYP_P66A.1.1|m.22279
2.2846,2.29915,2.7371,2.08865,3.89575,4.11345,3.9239,2.30175,4.12565,4.90325,2.1631,4.2751,CHOYP_PA1B2.1.2|m.10637
23.9472,21.6108,32.5563,29.33535,40.1405,44.88395,42.8155,37.62895,29.82115,32.73945,37.6662,15.54935,CHOYP_PABP2.1.1|m.12768
30.27555,34.34875,25.10395,33.30665,17.14735,26.03035,26.94415,17.1437,27.28215,13.48885,32.05395,35.2826,CHOYP_PAK1.1.1|m.50796
22.9627,12.72065,21.92455,17.28175,17.10605,16.3688,22.47425,17.24645,21.10645,15.02155,23.3297,16.5844,CHOYP_PAN2.1.1|m.44690
0,0,0,1.11805,1.07305,0,1.09135,0,0,1.3281,0,1.1671,CHOYP_PANG1.1.2|m.10756
4.20385,2.51165,1.9958,1.5327,2.17065,6.1128,3.74485,4.97765,3.1759,2.77095,0,4.76425,CHOYP_PAPOG.1.2|m.33182
26.6369,33.84165,13.2148,19.8406,20.0512,19.3346,21.08125,22.9144,18.4358,25.23995,25.01185,22.97305,CHOYP_PAPSS.1.1|m.53055
0,2.12085,0.55945,0.8078,1.84965,1.95515,1.48145,1.2604,0.7839,0.51355,0,2.0298,CHOYP_BRAFLDRAFT_119906.1.1|m.45319
6.10175,6.77755,8.17245,6.7091,3.2319,3.9863,7.61625,8.00055,6.82935,7.4538,6.90205,5.32595,CHOYP_PAR14.15.17|m.60687
4.1662,3.3776,2.03445,4.58495,6.64185,2.33615,4.4417,1.6836,1.5635,1.85825,3.97765,6.48875,CHOYP_PARG.1.1|m.24813
5.95885,1.0586,8.4271,6.3196,4.37415,4.6143,5.25975,3.0794,3.8205,2.19885,3.84045,2.87335,CHOYP_PARN.1.1|m.19023
1.462,0.7665,0,3.26575,3.79735,2.667,1.30715,0.76125,1.9963,0,2.0353,1.38785,CHOYP_PARP12.1.2|m.42887
0,3.21765,2.57595,0,2.8017,2.9636,2.81205,3.21235,1.9797,5.88795,1.99445,1.0732,CHOYP_PAX2A.1.2|m.10577
0,0,0,1.6665,3.21605,0,0,3.60195,0,2.02765,0,0,CHOYP_PC11X.1.2|m.24796
0,0,1.107,1.6223,0.81985,2.43025,2.3306,0,1.6265,2.93535,1.71615,0,CHOYP_PC2.1.2|m.34945
1.99095,3.9897,2.39555,5.379,6.9495,11.01385,6.9583,4.9699,5.48825,4.3762,6.47615,1.96255,CHOYP_PCCB.1.2|m.3057
0,0,0,0,0,0,0,0,0,0,1.10675,0,CHOYP_PCDH7.1.3|m.6236
0.96525,1.2948,1.16945,0.58585,0.56595,1.1969,0.85135,0.9637,0.344,1.78265,0.60385,0.93085,CHOYP_PCF11.1.1|m.49191
18.5869,14.1329,5.701,12.79655,20.51695,12.9925,16.5407,23.4732,17.3911,5.19185,13.2141,18.0213,CHOYP_BRAFLDRAFT_119906.1.1|m.45320
0,1.59065,3.67725,5.5248,4.0062,1.45485,5.41095,3.04315,5.7058,1.7211,1.4975,1.51785,CHOYP_PCID2.1.1|m.28679
9.6267,10.97975,5.8569,14.2709,12.75265,12.35175,10.7367,9.63275,12.3637,4.08415,7.9592,10.49755,CHOYP_PCP.1.1|m.59309
15.1072,25.3322,24.41315,25.1918,17.70535,16.3618,17.8447,20.13425,23.54175,25.09965,23.5479,19.42995,CHOYP_PDCL3.1.1|m.7323
4.07615,8.25005,9.97745,22.39795,14.42465,15.2309,21.79345,16.44955,19.0224,13.6388,19.3018,3.99755,CHOYP_PDE6D.1.2|m.6439
48.5707,46.4891,54.35905,54.06055,45.2407,45.31795,49.11335,47.66845,54.20355,39.4357,55.68315,48.38955,CHOYP_PDHA1.1.1|m.42807
98.0194,103.4984,102.7098,119.8502,85.14725,87.1394,80.39965,101.50425,87.38905,100.4611,85.152,92.05635,CHOYP_PDIA6.1.2|m.9012
1.2503,0.46535,0.55455,1.14255,0.78495,1.16225,0.7384,0.83605,2.3439,2.76365,0.8453,0.45325,CHOYP_PDS5B.1.1|m.16690
1.3482,2.66015,4.80685,5.42315,3.4942,3.6833,6.43385,5.9943,6.18035,4.3833,3.74255,1.9156,CHOYP_PDXDC1.1.1|m.11298
23.5855,20.12375,17.6155,13.2697,11.1896,18.555,16.0528,12.8308,8.49335,22.1728,8.61025,28.0484,CHOYP_PDXK.1.1|m.14904
3.8599,5.8699,2.40225,3.53025,5.1111,5.39625,5.12995,7.7247,3.6116,0,7.27695,3.80175,CHOYP_PECR.1.1|m.58859
7.07455,9.5766,5.7682,2.1927,8.37195,2.2663,2.1305,4.7736,4.433,5.2686,8.85695,4.6551,CHOYP_BRAFLDRAFT_119955.1.1|m.16485
50.003,37.33975,44.9864,37.0955,47.31985,39.6327,46.07375,42.6813,51.91975,55.45515,47.1626,39.3687,CHOYP_PEPM.1.1|m.14235
8.02755,6.1039,14.65735,10.9724,5.32385,7.47825,10.73915,10.1379,11.26665,12.2689,11.3823,8.7586,CHOYP_PESC.1.1|m.16875
4.2611,0,15.5925,3.91135,1.9407,7.9539,7.5982,4.3013,10.02395,9.4946,10.09425,2.11445,CHOYP_PEX2.2.2|m.26981
36.5461,42.47625,51.06885,33.1666,32.15275,36.52595,42.2763,33.89025,39.30035,46.63375,39.6759,37.948,CHOYP_PFD3.1.1|m.56418
21.4764,17.0271,5.83685,11.0346,21.16835,15.6476,10.63815,9.7271,11.1719,10.68885,11.184,13.94505,CHOYP_PGDH.3.5|m.36973
105.7294,102.3724,95.2298,80.83355,88.2958,81.0699,77.31475,90.5722,81.4796,98.257,94.19735,96.89555,CHOYP_PGK1.1.1|m.27254
23.8165,30.61405,30.3126,33.66385,22.95535,29.29675,34.65685,30.51075,29.35545,27.6825,35.69905,30.43135,CHOYP_PGM1.1.1|m.38482
21.12105,28.44285,20.80165,21.19405,20.43615,24.36355,25.9746,23.306,25.4457,18.99565,18.0175,20.4675,CHOYP_PGM2.1.1|m.65095
0,8.17725,9.83435,10.32425,4.28475,3.055,1.5062,3.25475,3.1299,1.85495,0,3.17425,CHOYP_PGTG_12376.1.2|m.43330
61.2432,64.82895,60.39505,45.4025,54.1251,48.98825,46.8135,44.06345,51.8273,51.92235,57.81335,59.4391,CHOYP_PHATRDRAFT_43152.1.1|m.15003
5.7791,0,0,1.8233,5.0787,3.57805,5.09735,0,1.81025,6.40805,9.06875,1.9047,CHOYP_BRAFLDRAFT_120433.1.1|m.66614
0.75685,0.78105,0.92145,1.3463,0,0,0,0.7621,0,0,0,0.7465,CHOYP_PHF10.1.1|m.6981
1.57925,0,0,0,0,0,1.437,0,0,0,0,0,CHOYP_PHF14.1.1|m.27257
14.78705,10.0083,18.0781,13.53565,13.113,13.84445,26.43795,15.03485,18.53145,16.49125,18.66945,14.39035,CHOYP_PHF5A.1.1|m.32389
2.1255,0,0,0,0,3.8206,5.49075,8.25265,3.83195,4.5818,11.51645,2.03045,CHOYP_PHLP.1.1|m.25742
2.50215,2.53865,3.0799,6.79565,8.77425,9.2764,8.8489,5.00935,2.3318,8.2796,6.99045,2.45425,CHOYP_PHOCN.1.1|m.40660
0,0.4437,0,0,0,0,0,0.7925,0.411,0,0,0,CHOYP_PHUM_PHUM035190.1.1|m.16675
6.7064,10.22365,8.199,1.0656,4.95265,4.1899,2.9845,1.1968,1.12055,2.5349,5.2742,3.32405,CHOYP_PHUM_PHUM060390.1.1|m.12993
0,0,0,0.56255,0,0,0,0,0,0.68325,0,0,CHOYP_PHUM_PHUM068980.4.5|m.56739
0,0,0,0.2934,0,0,0.70575,0,0.49255,0,0,0,CHOYP_PHUM_PHUM092120.1.1|m.33493
1.8848,0,0,0.8619,0,0.8792,1.2635,1.899,1.74675,5.23985,1.77665,0,CHOYP_PHUM_PHUM137710.1.1|m.19548
7.78715,7.0274,8.4656,7.1281,6.14345,0,5.40425,6.1181,7.27295,8.7036,8.97105,6.74175,CHOYP_BRAFLDRAFT_120586.1.1|m.41856
0,0,0,0,2.16255,0,0,0,0,0,2.2716,4.64835,CHOYP_PHUM_PHUM174810.1.1|m.31029
1.2276,0,0,1.1298,3.16695,0,0,2.48865,1.1458,0,0,0,CHOYP_PHUM_PHUM176650.1.1|m.13332
0,0.8395,0,0,21.6116,8.82835,4.9033,0,0.77385,0,0,0,CHOYP_PHUM_PHUM184790.1.1|m.41715
0,1.00085,0,0,0,0,0,0,0,0,0,0,CHOYP_PHUM_PHUM226120.1.7|m.673
4.8326,4.8687,3.92455,6.62165,4.9795,6.7604,6.47905,9.71585,6.82545,4.4739,6.12485,3.9027,CHOYP_PHUM_PHUM233260.1.1|m.6315
45.8758,7.1404,4.3556,12.9236,24.98475,23.0596,25.14955,17.74745,26.31705,15.71335,26.75145,44.56885,CHOYP_PHUM_PHUM241330.1.3|m.29132
7.36335,7.4991,0,4.5101,2.2229,4.60035,4.3808,4.9684,9.22795,8.21195,4.64835,9.5504,CHOYP_PHUM_PHUM278110.1.1|m.17560
0.7376,0,0,0.67455,0.97665,1.0792,0,0,1.04175,0,0,0.4067,CHOYP_PHUM_PHUM289860.1.1|m.44778
8.4834,1.77625,6.17795,3.11095,13.4587,14.2205,24.0534,3.4097,7.94615,1.9224,4.81185,1.6865,CHOYP_PHUM_PHUM317840.1.2|m.29476
